OrderID,OrderDate,Region,Segment,Category,SubCategory,Quantity,Sales,Discount,Profit
677,2023-08-21,East,Consumer,Technology,Machines,1,246.45,0.0,38.33
2601,2023-08-21,North,Corporate,Technology,Machines,5,2704.09,0.0,268.42
197,2023-08-21,East,Home Office,Office Supplies,Storage,9,449.51,0.0,43.54
190,2023-08-22,North,Home Office,Office Supplies,Binders,5,276.75,0.1,23.2
2677,2023-08-22,West,Home Office,Office Supplies,Paper,3,122.59,0.1,33.61
596,2023-08-23,North,Home Office,Office Supplies,Binders,3,78.04,0.0,8.29
1299,2023-08-23,South,Consumer,Office Supplies,Binders,8,354.08,0.0,120.69
2617,2023-08-23,East,Home Office,Technology,Machines,8,2736.65,0.1,534.91
2612,2023-08-24,South,Corporate,Furniture,Chairs,9,2677.81,0.0,590.41
1008,2023-08-24,West,Corporate,Furniture,Tables,8,2861.38,0.0,979.75
776,2023-08-24,South,Home Office,Technology,Phones,1,618.31,0.0,193.29
1757,2023-08-24,West,Consumer,Technology,Phones,5,3068.29,0.0,248.91
452,2023-08-25,West,Consumer,Office Supplies,Paper,1,32.61,0.1,8.71
1294,2023-08-25,West,Home Office,Furniture,Bookcases,5,824.84,0.3,28.61
1905,2023-08-25,South,Corporate,Technology,Phones,8,4867.29,0.1,698.22
2289,2023-08-25,North,Corporate,Furniture,Bookcases,1,301.18,0.1,81.41
2365,2023-08-26,East,Corporate,Office Supplies,Storage,5,306.15,0.1,13.38
2609,2023-08-26,North,Home Office,Furniture,Tables,3,879.46,0.3,-6.66
2952,2023-08-26,North,Corporate,Technology,Machines,9,2975.5,0.1,519.65
728,2023-08-27,South,Consumer,Office Supplies,Storage,4,189.72,0.1,23.47
1485,2023-08-27,West,Home Office,Technology,Accessories,5,1849.36,0.15,404.44
1233,2023-08-27,South,Home Office,Technology,Phones,9,4573.27,0.3,310.94
2335,2023-08-27,West,Corporate,Office Supplies,Storage,1,42.35,0.0,11.1
854,2023-08-27,South,Home Office,Furniture,Tables,9,1369.02,0.2,-82.69
2151,2023-08-29,West,Consumer,Furniture,Bookcases,2,561.96,0.1,162.38
144,2023-08-29,North,Consumer,Technology,Phones,4,1655.05,0.15,-61.71
2457,2023-08-30,North,Home Office,Office Supplies,Paper,9,561.44,0.15,-3.83
55,2023-08-30,East,Consumer,Furniture,Chairs,1,224.61,0.0,32.25
2500,2023-08-30,West,Home Office,Office Supplies,Binders,1,24.56,0.1,5.8
1666,2023-08-30,East,Corporate,Furniture,Chairs,6,2223.82,0.0,286.23
2192,2023-08-30,West,Corporate,Technology,Machines,7,3833.11,0.0,1209.07
1801,2023-08-30,West,Home Office,Technology,Machines,6,1633.06,0.0,204.08
720,2023-08-30,South,Consumer,Office Supplies,Paper,3,95.3,0.1,25.77
1991,2023-08-30,North,Consumer,Furniture,Chairs,5,1282.57,0.2,0.58
946,2023-08-31,East,Home Office,Office Supplies,Binders,1,36.64,0.1,3.03
157,2023-08-31,North,Corporate,Technology,Phones,7,4347.88,0.0,679.69
1527,2023-08-31,South,Consumer,Office Supplies,Paper,9,367.41,0.15,90.51
1852,2023-08-31,South,Corporate,Office Supplies,Binders,6,185.73,0.1,48.97
2903,2023-08-31,East,Corporate,Technology,Phones,4,2300.16,0.1,539.12
1151,2023-09-01,North,Corporate,Furniture,Chairs,6,1798.65,0.0,121.32
1365,2023-09-01,South,Consumer,Furniture,Tables,1,185.57,0.15,-3.64
43,2023-09-01,West,Corporate,Office Supplies,Storage,5,177.85,0.3,-16.92
2332,2023-09-01,South,Corporate,Furniture,Chairs,8,2905.61,0.0,339.28
1481,2023-09-02,East,Corporate,Office Supplies,Storage,3,189.27,0.2,5.09
2448,2023-09-03,West,Consumer,Office Supplies,Paper,8,481.63,0.15,87.73
1901,2023-09-03,South,Consumer,Office Supplies,Binders,3,94.58,0.0,15.97
380,2023-09-03,North,Consumer,Office Supplies,Paper,7,309.55,0.1,9.75
228,2023-09-04,North,Corporate,Technology,Machines,9,3369.63,0.1,748.11
2990,2023-09-04,East,Consumer,Furniture,Tables,8,1660.74,0.0,197.72
458,2023-09-04,West,Corporate,Furniture,Bookcases,6,1127.61,0.1,213.59
2296,2023-09-05,North,Consumer,Office Supplies,Paper,6,315.35,0.15,34.13
795,2023-09-06,North,Consumer,Furniture,Chairs,3,521.32,0.0,139.53
850,2023-09-06,East,Home Office,Office Supplies,Paper,2,102.42,0.2,-0.15
1427,2023-09-07,South,Corporate,Technology,Phones,2,807.07,0.0,137.87
769,2023-09-07,East,Corporate,Office Supplies,Storage,4,160.38,0.0,29.28
1892,2023-09-07,West,Consumer,Office Supplies,Paper,5,306.3,0.1,58.48
2826,2023-09-07,South,Corporate,Furniture,Tables,4,1110.75,0.2,74.82
1578,2023-09-08,South,Consumer,Technology,Accessories,9,2780.82,0.0,165.39
1472,2023-09-08,East,Home Office,Office Supplies,Binders,2,90.07,0.15,-0.49
721,2023-09-08,East,Home Office,Technology,Accessories,5,2058.9,0.1,76.61
1971,2023-09-08,South,Home Office,Office Supplies,Storage,8,407.6,0.1,116.61
1833,2023-09-08,West,Corporate,Office Supplies,Binders,5,156.65,0.0,24.03
1993,2023-09-08,West,Consumer,Office Supplies,Binders,7,418.31,0.15,41.64
629,2023-09-09,South,Consumer,Office Supplies,Paper,9,285.37,0.1,55.14
85,2023-09-09,North,Consumer,Furniture,Tables,9,3089.57,0.1,291.74
31,2023-09-10,East,Corporate,Office Supplies,Binders,3,114.57,0.3,8.09
361,2023-09-10,North,Home Office,Technology,Phones,5,1476.25,0.2,118.13
2359,2023-09-10,North,Consumer,Furniture,Tables,9,2252.77,0.1,77.62
865,2023-09-10,South,Corporate,Office Supplies,Storage,6,360.3,0.0,59.24
602,2023-09-10,South,Corporate,Office Supplies,Binders,2,127.99,0.0,30.92
516,2023-09-10,East,Home Office,Office Supplies,Paper,8,269.82,0.1,12.88
713,2023-09-10,East,Corporate,Office Supplies,Binders,6,300.98,0.1,11.34
2402,2023-09-10,North,Consumer,Furniture,Tables,4,1322.85,0.2,17.45
1101,2023-09-11,East,Home Office,Furniture,Bookcases,4,945.95,0.0,180.41
1073,2023-09-11,West,Home Office,Office Supplies,Storage,7,224.46,0.0,64.29
293,2023-09-11,North,Consumer,Technology,Phones,4,1862.27,0.1,20.15
479,2023-09-11,South,Corporate,Furniture,Bookcases,1,362.96,0.2,-23.92
2390,2023-09-11,East,Home Office,Office Supplies,Binders,4,206.38,0.1,24.54
271,2023-09-11,North,Corporate,Office Supplies,Binders,6,331.59,0.0,41.24
2214,2023-09-11,East,Home Office,Technology,Phones,1,428.52,0.1,7.66
2774,2023-09-11,East,Consumer,Office Supplies,Binders,3,137.14,0.3,-10.37
2926,2023-09-11,West,Corporate,Technology,Phones,1,319.7,0.3,-18.62
2614,2023-09-13,West,Corporate,Office Supplies,Binders,6,218.67,0.0,18.6
716,2023-09-13,East,Home Office,Technology,Accessories,8,2217.94,0.1,568.38
1274,2023-09-13,East,Corporate,Technology,Accessories,4,1668.92,0.0,575.13
363,2023-09-13,East,Home Office,Office Supplies,Storage,3,178.35,0.0,17.04
1950,2023-09-14,North,Corporate,Office Supplies,Binders,8,502.32,0.0,161.44
1724,2023-09-14,North,Home Office,Furniture,Bookcases,5,1831.46,0.1,301.07
862,2023-09-14,South,Corporate,Office Supplies,Storage,4,146.56,0.0,35.18
493,2023-09-15,North,Home Office,Technology,Machines,4,1346.65,0.0,195.36
1633,2023-09-15,West,Corporate,Office Supplies,Storage,3,83.88,0.15,11.65
2257,2023-09-16,South,Home Office,Office Supplies,Storage,7,201.89,0.0,33.09
181,2023-09-16,West,Home Office,Office Supplies,Storage,9,302.94,0.0,53.76
2961,2023-09-16,West,Corporate,Office Supplies,Paper,5,275.77,0.0,77.05
685,2023-09-16,North,Consumer,Furniture,Tables,3,1096.38,0.1,316.16
987,2023-09-16,West,Consumer,Furniture,Chairs,1,376.9,0.2,29.07
1535,2023-09-16,East,Consumer,Technology,Phones,8,3411.09,0.15,715.2
2790,2023-09-17,East,Corporate,Office Supplies,Paper,4,178.47,0.1,45.45
2973,2023-09-17,West,Home Office,Office Supplies,Binders,3,146.6,0.3,-18.19
2986,2023-09-17,South,Consumer,Office Supplies,Binders,6,192.46,0.3,-11.89
2417,2023-09-17,East,Home Office,Technology,Machines,8,4764.65,0.15,1133.81
2755,2023-09-17,West,Home Office,Office Supplies,Storage,9,289.85,0.15,69.57
2786,2023-09-18,South,Consumer,Office Supplies,Paper,9,520.33,0.0,31.65
1087,2023-09-18,South,Consumer,Office Supplies,Storage,2,73.86,0.0,13.63
1572,2023-09-18,South,Consumer,Technology,Accessories,5,1691.65,0.15,311.83
1273,2023-09-18,West,Corporate,Technology,Accessories,7,4139.85,0.0,247.31
2542,2023-09-18,South,Corporate,Office Supplies,Binders,2,49.58,0.15,4.72
1934,2023-09-18,West,Corporate,Office Supplies,Paper,6,304.94,0.2,-16.11
991,2023-09-18,South,Home Office,Office Supplies,Paper,2,58.12,0.1,12.73
2658,2023-09-18,North,Corporate,Technology,Accessories,3,1379.99,0.2,219.4
2325,2023-09-19,South,Corporate,Office Supplies,Paper,4,224.38,0.1,50.8
1599,2023-09-19,North,Corporate,Office Supplies,Paper,7,342.87,0.1,18.94
2413,2023-09-20,South,Consumer,Office Supplies,Paper,1,53.48,0.2,-0.04
2143,2023-09-20,North,Consumer,Office Supplies,Paper,6,249.68,0.1,34.24
264,2023-09-20,East,Home Office,Office Supplies,Binders,5,291.44,0.2,18.12
2216,2023-09-20,West,Consumer,Furniture,Bookcases,2,766.41,0.15,182.77
1239,2023-09-21,North,Corporate,Office Supplies,Storage,2,97.85,0.2,13.19
2267,2023-09-21,West,Consumer,Technology,Phones,9,3743.17,0.15,562.19
417,2023-09-21,West,Home Office,Office Supplies,Binders,4,224.82,0.2,10.91
1827,2023-09-21,North,Corporate,Office Supplies,Binders,8,383.0,0.3,55.96
1216,2023-09-21,West,Corporate,Furniture,Chairs,9,3403.58,0.0,567.75
567,2023-09-22,East,Home Office,Office Supplies,Binders,6,218.14,0.0,61.28
2357,2023-09-23,South,Corporate,Technology,Phones,4,1549.31,0.2,242.58
1487,2023-09-23,South,Corporate,Furniture,Tables,3,965.22,0.0,294.3
2088,2023-09-24,South,Home Office,Office Supplies,Binders,8,234.59,0.2,52.41
1559,2023-09-24,South,Consumer,Office Supplies,Storage,8,348.69,0.0,26.82
2940,2023-09-25,South,Consumer,Furniture,Bookcases,3,931.01,0.0,97.06
203,2023-09-25,South,Home Office,Office Supplies,Storage,9,575.01,0.0,183.55
1329,2023-09-25,North,Consumer,Technology,Accessories,2,657.13,0.0,92.16
1903,2023-09-25,South,Corporate,Technology,Phones,5,1338.63,0.0,285.36
2958,2023-09-25,West,Home Office,Technology,Phones,9,3045.88,0.3,-272.39
774,2023-09-25,North,Home Office,Office Supplies,Paper,1,44.5,0.0,8.3
505,2023-09-25,East,Consumer,Technology,Accessories,5,2499.11,0.2,445.98
1416,2023-09-25,South,Consumer,Office Supplies,Paper,1,28.91,0.2,2.35
2984,2023-09-26,West,Consumer,Office Supplies,Paper,7,422.97,0.1,63.99
427,2023-09-26,West,Consumer,Office Supplies,Binders,5,269.6,0.2,38.09
80,2023-09-27,West,Consumer,Office Supplies,Paper,4,109.65,0.0,27.42
1021,2023-09-27,South,Consumer,Furniture,Chairs,4,1531.94,0.3,42.29
1679,2023-09-27,North,Consumer,Technology,Accessories,2,531.06,0.0,63.38
1946,2023-09-27,North,Corporate,Furniture,Chairs,8,3025.72,0.0,644.13
2813,2023-09-27,West,Consumer,Furniture,Bookcases,2,655.22,0.0,127.01
1730,2023-09-28,West,Corporate,Furniture,Bookcases,2,692.62,0.1,134.38
81,2023-09-28,West,Consumer,Technology,Accessories,5,2576.09,0.0,832.9
1704,2023-09-28,South,Consumer,Technology,Accessories,5,2675.82,0.0,522.24
3,2023-09-28,West,Consumer,Technology,Accessories,5,2040.24,0.3,187.5
453,2023-09-29,East,Home Office,Technology,Machines,6,2184.74,0.0,268.02
1483,2023-09-29,South,Consumer,Furniture,Tables,8,1264.75,0.1,197.47
1444,2023-09-30,South,Home Office,Office Supplies,Storage,7,397.02,0.0,60.31
1756,2023-09-30,West,Consumer,Technology,Machines,7,1817.36,0.0,376.93
553,2023-09-30,North,Consumer,Furniture,Chairs,1,260.67,0.15,7.8
897,2023-09-30,South,Home Office,Technology,Machines,2,787.97,0.1,177.28
2581,2023-09-30,North,Home Office,Technology,Machines,2,787.21,0.1,96.05
2709,2023-09-30,South,Home Office,Office Supplies,Storage,7,424.71,0.15,25.18
1771,2023-10-01,West,Consumer,Technology,Phones,9,4225.4,0.1,1164.82
50,2023-10-01,North,Home Office,Office Supplies,Paper,5,239.82,0.0,44.98
1474,2023-10-01,West,Corporate,Office Supplies,Binders,6,240.05,0.1,59.17
888,2023-10-01,North,Consumer,Office Supplies,Paper,3,81.96,0.0,14.94
1394,2023-10-02,North,Consumer,Office Supplies,Binders,2,69.66,0.3,-2.61
1952,2023-10-03,East,Consumer,Office Supplies,Paper,6,249.28,0.0,86.8
1989,2023-10-03,West,Corporate,Furniture,Tables,9,2093.51,0.1,556.42
2528,2023-10-04,South,Home Office,Technology,Accessories,1,254.69,0.15,0.35
934,2023-10-04,South,Home Office,Furniture,Bookcases,9,1687.19,0.1,111.51
308,2023-10-04,South,Home Office,Furniture,Bookcases,3,889.19,0.1,53.46
2165,2023-10-04,East,Home Office,Office Supplies,Storage,3,89.48,0.2,11.01
330,2023-10-04,North,Consumer,Office Supplies,Binders,5,202.83,0.3,6.56
26,2023-10-04,South,Consumer,Technology,Phones,1,486.83,0.0,74.76
2907,2023-10-04,South,Corporate,Office Supplies,Paper,8,426.02,0.15,-3.57
535,2023-10-04,West,Consumer,Furniture,Bookcases,5,979.28,0.0,186.17
1298,2023-10-05,North,Consumer,Office Supplies,Binders,1,54.54,0.1,8.56
2633,2023-10-05,West,Consumer,Office Supplies,Storage,5,274.28,0.1,-1.25
1663,2023-10-05,East,Corporate,Technology,Phones,4,1336.52,0.1,370.3
2290,2023-10-06,West,Corporate,Furniture,Tables,9,2721.51,0.15,303.89
551,2023-10-06,East,Home Office,Office Supplies,Paper,9,285.24,0.15,45.44
2068,2023-10-06,North,Home Office,Furniture,Tables,6,1386.76,0.2,156.0
2224,2023-10-07,South,Consumer,Office Supplies,Binders,9,224.65,0.3,-28.49
351,2023-10-07,West,Consumer,Furniture,Chairs,1,323.5,0.0,47.14
1280,2023-10-07,East,Consumer,Office Supplies,Storage,4,103.12,0.15,-1.68
235,2023-10-07,West,Home Office,Office Supplies,Storage,8,292.21,0.2,-12.65
824,2023-10-08,East,Consumer,Technology,Machines,8,3609.0,0.1,589.58
2648,2023-10-08,South,Home Office,Office Supplies,Binders,6,267.3,0.0,72.65
1295,2023-10-08,North,Home Office,Technology,Phones,6,3002.11,0.1,739.67
730,2023-10-09,West,Home Office,Furniture,Tables,9,2898.49,0.15,575.6
926,2023-10-09,East,Consumer,Office Supplies,Paper,4,218.18,0.1,49.52
1977,2023-10-09,North,Home Office,Office Supplies,Paper,3,90.35,0.2,-1.02
178,2023-10-10,North,Corporate,Office Supplies,Paper,4,118.45,0.15,17.31
327,2023-10-10,North,Corporate,Office Supplies,Binders,4,99.86,0.0,8.8
2625,2023-10-10,East,Corporate,Technology,Machines,5,3166.99,0.1,169.79
1097,2023-10-10,East,Home Office,Furniture,Bookcases,2,649.11,0.1,30.32
2962,2023-10-10,East,Home Office,Furniture,Chairs,2,771.44,0.1,108.02
332,2023-10-11,South,Home Office,Technology,Phones,7,2726.66,0.1,-17.17
2502,2023-10-11,North,Corporate,Office Supplies,Binders,3,114.54,0.2,8.99
1957,2023-10-11,West,Corporate,Furniture,Bookcases,4,1208.32,0.0,333.13
1698,2023-10-12,East,Corporate,Office Supplies,Storage,4,161.82,0.0,14.36
465,2023-10-12,East,Home Office,Furniture,Bookcases,9,1723.92,0.0,572.3
1682,2023-10-12,North,Corporate,Office Supplies,Binders,3,172.84,0.0,19.79
511,2023-10-12,West,Corporate,Furniture,Tables,5,1822.91,0.1,410.67
1197,2023-10-12,North,Corporate,Office Supplies,Binders,8,298.59,0.0,23.58
1171,2023-10-12,North,Corporate,Technology,Phones,4,1916.66,0.1,-0.67
1261,2023-10-12,East,Consumer,Technology,Machines,5,1979.1,0.1,531.83
1201,2023-10-13,East,Home Office,Technology,Phones,1,372.49,0.0,82.36
2300,2023-10-13,North,Consumer,Furniture,Bookcases,2,752.36,0.2,-40.67
1324,2023-10-14,East,Home Office,Furniture,Bookcases,3,761.78,0.15,152.08
1941,2023-10-14,South,Corporate,Office Supplies,Paper,2,58.06,0.1,12.5
2273,2023-10-14,North,Corporate,Office Supplies,Binders,7,386.22,0.0,106.63
2395,2023-10-14,North,Consumer,Technology,Phones,9,3314.14,0.1,684.17
2037,2023-10-14,North,Corporate,Office Supplies,Paper,7,207.49,0.2,40.62
372,2023-10-15,South,Corporate,Technology,Machines,7,2048.72,0.15,374.08
1861,2023-10-15,West,Home Office,Technology,Accessories,7,3664.37,0.0,1108.08
2591,2023-10-15,North,Consumer,Office Supplies,Binders,4,202.49,0.2,27.46
2577,2023-10-15,East,Corporate,Furniture,Bookcases,3,1107.31,0.0,219.4
2576,2023-10-15,West,Consumer,Office Supplies,Paper,4,163.61,0.0,52.56
1244,2023-10-15,West,Consumer,Furniture,Bookcases,9,2065.52,0.15,184.91
2232,2023-10-15,West,Home Office,Office Supplies,Storage,9,475.5,0.0,46.18
1422,2023-10-15,East,Corporate,Office Supplies,Binders,2,66.94,0.1,4.78
478,2023-10-16,West,Consumer,Technology,Phones,9,3137.99,0.0,435.01
1598,2023-10-16,South,Corporate,Technology,Accessories,1,560.97,0.15,-1.12
1361,2023-10-16,West,Corporate,Furniture,Bookcases,2,422.66,0.3,-53.9
931,2023-10-16,South,Home Office,Technology,Accessories,8,4503.08,0.0,653.4
112,2023-10-16,South,Corporate,Technology,Phones,8,3048.33,0.2,258.19
2360,2023-10-16,North,Corporate,Furniture,Bookcases,1,333.46,0.1,16.53
1063,2023-10-16,South,Corporate,Furniture,Chairs,5,1651.89,0.0,502.0
1072,2023-10-16,West,Home Office,Technology,Machines,4,2367.76,0.0,399.85
2866,2023-10-16,West,Home Office,Furniture,Tables,3,463.96,0.1,67.4
2086,2023-10-18,West,Consumer,Office Supplies,Binders,2,60.72,0.15,2.86
1022,2023-10-18,North,Corporate,Technology,Phones,6,2257.38,0.0,504.45
2129,2023-10-18,East,Corporate,Office Supplies,Binders,5,250.09,0.3,24.87
1342,2023-10-19,North,Consumer,Furniture,Bookcases,5,952.53,0.15,85.79
1096,2023-10-19,South,Consumer,Technology,Accessories,5,3100.14,0.0,178.65
1918,2023-10-20,West,Consumer,Office Supplies,Storage,1,32.13,0.0,3.26
2180,2023-10-20,West,Home Office,Furniture,Chairs,9,1834.77,0.1,114.13
1975,2023-10-20,South,Corporate,Technology,Phones,8,3115.27,0.1,456.93
2102,2023-10-20,South,Corporate,Furniture,Tables,5,1952.41,0.2,-101.51
1500,2023-10-20,North,Consumer,Office Supplies,Binders,7,220.9,0.0,14.58
234,2023-10-21,South,Corporate,Office Supplies,Storage,4,204.5,0.1,19.24
2898,2023-10-21,West,Home Office,Technology,Phones,6,3004.79,0.0,1033.59
2005,2023-10-21,West,Home Office,Office Supplies,Binders,2,96.82,0.15,15.31
1898,2023-10-22,South,Home Office,Office Supplies,Storage,8,360.49,0.0,30.39
1036,2023-10-22,West,Corporate,Technology,Machines,8,3592.62,0.0,314.07
2792,2023-10-22,East,Home Office,Technology,Accessories,1,503.9,0.1,5.46
1637,2023-10-22,West,Home Office,Furniture,Chairs,8,2158.55,0.15,280.76
1016,2023-10-23,East,Consumer,Furniture,Chairs,1,297.98,0.15,39.16
87,2023-10-23,East,Consumer,Technology,Machines,6,1805.59,0.2,258.27
1346,2023-10-23,North,Home Office,Technology,Phones,6,2096.88,0.0,309.54
1128,2023-10-23,East,Home Office,Office Supplies,Paper,4,107.77,0.1,24.56
1376,2023-10-23,West,Home Office,Furniture,Tables,1,245.15,0.0,65.56
1035,2023-10-23,East,Corporate,Furniture,Tables,8,2947.64,0.0,546.28
1129,2023-10-24,West,Consumer,Furniture,Tables,8,1476.55,0.3,171.74
2945,2023-10-24,East,Home Office,Technology,Machines,5,1318.28,0.3,167.86
2153,2023-10-25,East,Corporate,Technology,Machines,6,3430.07,0.0,401.09
262,2023-10-25,North,Corporate,Office Supplies,Binders,2,67.96,0.1,4.91
1913,2023-10-25,West,Consumer,Furniture,Tables,5,1201.21,0.0,179.82
969,2023-10-27,South,Corporate,Technology,Accessories,2,777.17,0.1,117.47
2103,2023-10-27,South,Corporate,Office Supplies,Binders,6,233.92,0.0,71.55
626,2023-10-28,West,Consumer,Technology,Phones,7,3130.98,0.0,691.22
1588,2023-10-28,East,Consumer,Furniture,Chairs,1,159.06,0.3,1.03
1780,2023-10-28,South,Home Office,Furniture,Chairs,2,603.66,0.0,176.05
1851,2023-10-28,North,Corporate,Office Supplies,Binders,7,219.4,0.0,38.39
1939,2023-10-28,North,Corporate,Furniture,Tables,5,1630.98,0.2,352.8
2607,2023-10-29,East,Home Office,Technology,Accessories,3,1267.57,0.1,124.28
1514,2023-10-29,North,Home Office,Office Supplies,Paper,4,199.31,0.3,-13.12
354,2023-10-29,West,Consumer,Furniture,Bookcases,4,875.54,0.1,23.21
2668,2023-10-29,North,Corporate,Technology,Accessories,6,1548.62,0.0,426.82
2780,2023-10-29,West,Home Office,Office Supplies,Storage,6,360.67,0.0,36.49
515,2023-10-29,North,Consumer,Technology,Machines,2,1016.61,0.2,3.45
1107,2023-10-29,East,Corporate,Technology,Machines,3,985.35,0.0,211.14
2226,2023-10-29,North,Consumer,Office Supplies,Binders,4,152.44,0.2,14.01
1940,2023-10-30,North,Corporate,Furniture,Chairs,1,251.75,0.1,70.58
2032,2023-10-30,East,Home Office,Furniture,Chairs,8,1893.94,0.0,227.01
868,2023-10-30,West,Corporate,Technology,Machines,7,3322.09,0.0,1144.7
1718,2023-10-30,North,Home Office,Office Supplies,Storage,7,237.91,0.1,46.71
2750,2023-10-30,East,Consumer,Technology,Accessories,1,433.32,0.15,7.7
780,2023-10-30,West,Consumer,Office Supplies,Paper,7,330.33,0.1,24.73
2274,2023-10-30,South,Home Office,Technology,Phones,5,2172.64,0.0,393.52
2101,2023-10-31,North,Consumer,Technology,Accessories,6,2112.64,0.15,267.3
270,2023-10-31,South,Consumer,Furniture,Tables,2,325.31,0.0,72.28
2040,2023-10-31,East,Home Office,Technology,Machines,4,1436.35,0.1,96.83
411,2023-11-01,South,Consumer,Office Supplies,Paper,4,244.17,0.0,82.96
678,2023-11-01,North,Corporate,Office Supplies,Paper,3,115.06,0.1,12.05
2084,2023-11-01,South,Consumer,Office Supplies,Binders,4,244.65,0.0,35.47
1198,2023-11-01,East,Consumer,Furniture,Chairs,2,310.82,0.1,60.3
1816,2023-11-01,East,Consumer,Office Supplies,Binders,2,83.04,0.15,14.6
2854,2023-11-01,East,Corporate,Office Supplies,Paper,3,107.48,0.3,10.01
1963,2023-11-01,West,Consumer,Technology,Accessories,1,519.49,0.0,27.91
789,2023-11-02,West,Corporate,Furniture,Chairs,4,1050.71,0.15,259.2
1996,2023-11-02,West,Home Office,Office Supplies,Paper,7,351.64,0.3,-35.88
1678,2023-11-02,West,Corporate,Office Supplies,Paper,6,262.58,0.0,81.86
